Anho,Ciclo,Cod.Asign,Asignatura,Aprobado,1P,2P,Taller,RecursaConFirma,DerechoAFinal,Primer.Rec,Segundo.Rec,id_anony,Calificacion
2019,1,13011,COMPUTACION,1,21,21,0,1,1,0,0,es_8725,3.0
2019,1,13011,COMPUTACION,1,16,29,0,1,1,0,0,es_8728,3.0
2019,1,13011,COMPUTACION,1,12,15,0,1,1,14,41,es_8729,3.0
2019,1,13011,COMPUTACION,0,8,14,0,0,0,0,0,es_8731,0.0
2019,1,13011,COMPUTACION,0,11,0,0,1,1,0,20,es_6456,1.0
2019,1,13011,COMPUTACION,1,16,20,0,1,1,0,0,es_8732,3.0
2019,1,13011,COMPUTACION,1,7,0,0,1,1,0,0,es_6459,5.0
2019,1,13011,COMPUTACION,0,9,17,0,1,1,20,31,es_8733,0.0
2019,1,13011,COMPUTACION,0,14,18,0,1,1,0,0,es_6460,1.0
2019,1,13011,COMPUTACION,1,9,32,0,1,1,0,0,es_6461,3.0
2019,1,13011,COMPUTACION,0,7,8,0,1,1,38,0,es_8735,0.0
2019,1,13011,COMPUTACION,1,17,15,0,1,1,42,0,es_8736,3.0
2019,1,13011,COMPUTACION,1,15,26,0,1,1,0,0,es_8737,3.0
2019,1,13011,COMPUTACION,0,0,0,0,1,1,0,14,es_6472,0.0
2019,1,13011,COMPUTACION,0,4,16,0,0,0,0,6,es_8741,0.0
2019,1,13011,COMPUTACION,0,0,0,0,1,1,0,0,es_4946,0.0
2019,1,13011,COMPUTACION,0,8,14,0,0,0,0,12,es_6474,0.0
2019,1,13011,COMPUTACION,0,9,16,0,0,0,28,21,es_8742,0.0
2019,1,13011,COMPUTACION,0,16,18,0,1,1,0,0,es_8743,0.0
2019,1,13011,COMPUTACION,0,14,13,0,0,0,0,0,es_5612,0.0
2019,1,13011,COMPUTACION,1,24,29,0,1,1,0,0,es_8747,5.0
2019,1,13011,COMPUTACION,0,0,0,0,1,1,0,0,es_5617,0.0
2019,1,13011,COMPUTACION,0,5,13,0,0,0,30,0,es_8749,0.0
2019,1,13011,COMPUTACION,0,11,0,0,1,1,0,0,es_8752,0.0
2019,1,13011,COMPUTACION,1,24,31,0,1,1,0,0,es_8758,5.0
2019,1,13011,COMPUTACION,1,9,19,0,1,1,30,43,es_4542,4.0
2019,1,13013,CALCULO 3,0,8,25,0,1,1,0,0,es_532,0.0
2019,1,13013,CALCULO 3,0,13,11,0,0,0,14,0,es_1696,0.0
2019,1,13013,CALCULO 3,0,8,7,0,0,0,0,0,es_3962,0.0
2019,1,13013,CALCULO 3,0,7,8,0,0,0,22,0,es_1498,0.0
2019,1,13013,CALCULO 3,0,13,17,0,1,1,0,0,es_4245,1.0
2019,1,13013,CALCULO 3,0,16,29,0,1,1,0,0,es_1499,1.0
2019,1,13013,CALCULO 3,0,0,15,0,0,0,4,0,es_3224,0.0
2019,1,13013,CALCULO 3,0,5,21,0,0,0,8,0,es_414,0.0
2019,1,13013,CALCULO 3,1,21,36,0,1,1,0,0,es_4553,5.0
2019,1,13013,CALCULO 3,0,8,21,0,1,1,0,0,es_4254,1.0
2019,1,13013,CALCULO 3,0,6,12,0,0,0,10,0,es_4970,0.0
2019,1,13013,CALCULO 3,0,13,23,0,1,1,0,0,es_4971,1.0
2019,1,13013,CALCULO 3,0,5,18,0,0,0,22,0,es_1534,0.0
2019,1,13013,CALCULO 3,0,11,26,0,1,1,0,0,es_4570,1.0
2019,1,13013,CALCULO 3,0,5,11,0,0,0,8,0,es_4290,0.0
2019,1,13013,CALCULO 3,0,10,26,0,1,1,0,0,es_4588,1.0
2019,1,13013,CALCULO 3,0,0,0,0,1,1,0,0,es_4616,1.0
2019,1,13013,CALCULO 3,0,9,15,0,0,0,17,0,es_4999,0.0
2019,1,13013,CALCULO 3,1,14,30,0,1,1,0,0,es_5004,3.0
2019,1,13013,CALCULO 3,0,11,21,0,1,1,0,0,es_5010,1.0
2019,1,13013,CALCULO 3,1,12,34,0,1,1,0,0,es_5017,5.0
2019,1,13013,CALCULO 3,0,0,0,0,1,1,1,0,es_4055,1.0
2019,1,13013,CALCULO 3,1,9,29,0,1,1,0,0,es_5712,3.0
2019,1,13013,CALCULO 3,1,10,31,0,1,1,0,0,es_5714,3.0
2019,1,13013,CALCULO 3,0,14,24,0,1,1,0,0,es_5025,1.0
2019,1,13013,CALCULO 3,0,6,15,0,0,0,16,0,es_4072,0.0
2019,1,13013,CALCULO 3,0,12,18,0,1,1,0,0,es_5049,1.0
2019,1,13013,CALCULO 3,1,10,30,0,1,1,0,0,es_5067,2.0
2019,1,13013,CALCULO 3,0,15,17,0,1,1,2,0,es_5068,1.0
2019,1,13013,CALCULO 3,1,17,32,0,1,1,0,0,es_5766,4.0
2019,1,13013,CALCULO 3,0,9,8,0,0,0,8,0,es_5138,0.0
2019,1,13013,CALCULO 3,0,0,0,0,1,1,0,0,es_5142,0.0
2019,1,13013,CALCULO 3,1,20,36,0,1,1,0,0,es_5790,5.0
2019,1,13013,CALCULO 3,0,0,21,0,1,1,28,0,es_5800,1.0
2019,1,13013,CALCULO 3,1,24,32,0,1,1,0,0,es_8829,5.0
2019,1,13013,CALCULO 3,0,8,32,0,1,1,0,0,es_5809,1.0
2019,1,13013,CALCULO 3,1,19,32,0,1,1,0,0,es_5178,5.0
2019,1,13013,CALCULO 3,0,8,9,0,0,0,13,0,es_4725,0.0
2019,1,13013,CALCULO 3,0,8,18,0,0,0,24,0,es_4114,0.0
2019,1,13013,CALCULO 3,1,5,34,0,1,1,0,0,es_8832,4.0
2019,1,13013,CALCULO 3,1,10,32,0,1,1,0,0,es_5192,5.0
2019,1,13013,CALCULO 3,0,9,23,0,1,1,0,0,es_4730,1.0
2019,1,13013,CALCULO 3,0,2,29,0,1,1,0,0,es_4731,1.0
2019,1,13013,CALCULO 3,1,20,25,0,1,1,0,0,es_5854,3.0
2019,1,13013,CALCULO 3,0,14,14,0,1,1,28,0,es_4735,1.0
2019,1,13013,CALCULO 3,0,11,0,0,1,1,0,0,es_5214,1.0
2019,1,13013,CALCULO 3,0,7,32,0,1,1,0,0,es_4121,1.0
2019,1,13013,CALCULO 3,0,17,26,0,0,0,0,0,es_8836,0.0
2019,1,13013,CALCULO 3,0,5,26,0,1,1,34,0,es_5893,1.0
2019,1,13013,CALCULO 3,0,13,21,0,1,1,0,0,es_8802,1.0
2019,1,13013,CALCULO 3,0,12,9,0,0,0,23,0,es_5231,0.0
2019,1,13013,CALCULO 3,0,9,18,0,1,1,0,0,es_8839,1.0
2019,1,13013,CALCULO 3,0,0,15,0,0,0,23,0,es_5247,0.0
2019,1,13013,CALCULO 3,1,14,31,0,1,1,0,0,es_8842,3.0
2019,1,13013,CALCULO 3,0,5,22,0,1,1,0,0,es_5915,1.0
2019,1,13013,CALCULO 3,0,8,12,0,1,1,34,0,es_5256,1.0
2019,1,13013,CALCULO 3,0,8,12,0,0,0,13,0,es_4420,0.0
2019,1,13013,CALCULO 3,1,20,31,0,1,1,0,0,es_5925,5.0
2019,1,13013,CALCULO 3,1,5,0,0,1,1,0,0,es_5277,2.0
2019,1,13013,CALCULO 3,1,22,26,0,1,1,0,0,es_5279,4.0
2019,1,13013,CALCULO 3,1,20,32,0,1,1,0,0,es_8849,4.0
2019,1,13013,CALCULO 3,0,11,24,0,1,1,0,0,es_5944,1.0
2019,1,13013,CALCULO 3,0,12,14,0,1,1,0,0,es_5289,0.0
2019,1,13013,CALCULO 3,0,11,23,0,1,1,0,0,es_5949,1.0
2019,1,13013,CALCULO 3,1,14,24,0,1,1,0,0,es_8852,3.0
2019,1,13013,CALCULO 3,0,9,16,0,1,1,0,0,es_5307,1.0
2019,1,13013,CALCULO 3,0,7,9,0,0,0,5,0,es_4782,0.0
2019,1,13013,CALCULO 3,1,22,32,0,1,1,0,0,es_8806,5.0
2019,1,13013,CALCULO 3,1,16,33,0,1,1,0,0,es_8807,5.0
2019,1,13013,CALCULO 3,1,17,31,0,1,1,0,0,es_5990,4.0
2019,1,13013,CALCULO 3,0,6,15,0,0,0,8,0,es_5335,0.0
2019,1,13013,CALCULO 3,1,10,34,0,1,1,0,0,es_6019,3.0
2019,1,13013,CALCULO 3,1,11,33,0,1,1,0,0,es_6035,3.0
2019,1,13013,CALCULO 3,0,8,23,0,1,1,0,0,es_6045,1.0
2019,1,13013,CALCULO 3,1,13,21,0,1,1,0,0,es_5357,2.0
2019,1,13013,CALCULO 3,0,9,21,0,1,1,0,0,es_6060,1.0
2019,1,13013,CALCULO 3,0,4,16,0,0,0,8,0,es_4810,0.0
2019,1,13013,CALCULO 3,0,5,16,0,0,0,19,0,es_4813,0.0
2019,1,13013,CALCULO 3,1,2,26,0,1,1,0,0,es_6074,3.0
2019,1,13013,CALCULO 3,1,14,32,0,1,1,0,0,es_5372,3.0
2019,1,13013,CALCULO 3,0,6,22,0,1,1,0,0,es_5379,1.0
2019,1,13013,CALCULO 3,0,12,15,0,0,0,7,0,es_5412,0.0
2019,1,13013,CALCULO 3,0,12,18,0,1,1,0,0,es_4835,1.0
2019,1,13013,CALCULO 3,1,10,31,0,1,1,0,0,es_8870,4.0
2019,1,13013,CALCULO 3,1,14,27,0,1,1,0,0,es_8871,5.0
2019,1,13013,CALCULO 3,0,2,13,0,0,0,14,0,es_5420,0.0
2019,1,13013,CALCULO 3,1,16,29,0,1,1,34,0,es_5422,3.0
2019,1,13013,CALCULO 3,0,6,14,0,0,0,11,0,es_5429,0.0
2019,1,13013,CALCULO 3,1,13,31,0,1,1,0,0,es_6153,4.0
2019,1,13013,CALCULO 3,1,16,33,0,1,1,0,0,es_5438,5.0
2019,1,13013,CALCULO 3,1,10,31,0,1,1,0,0,es_6168,4.0
2019,1,13013,CALCULO 3,1,16,14,0,1,1,0,0,es_6178,3.0
2019,1,13013,CALCULO 3,0,14,25,0,1,1,0,0,es_6190,1.0
2019,1,13013,CALCULO 3,0,10,7,0,0,0,0,0,es_8877,0.0
2019,1,13013,CALCULO 3,1,16,28,0,1,1,0,0,es_6201,3.0
2019,1,13013,CALCULO 3,0,7,18,0,0,0,0,0,es_4862,0.0
2019,1,13013,CALCULO 3,0,13,10,0,1,1,29,0,es_8879,1.0
2019,1,13013,CALCULO 3,1,16,36,0,1,1,0,0,es_8811,5.0
2019,1,13013,CALCULO 3,0,8,9,0,0,0,4,0,es_4197,0.0
2019,1,13013,CALCULO 3,0,8,27,0,1,1,0,0,es_8881,1.0
2019,1,13013,CALCULO 3,1,11,22,0,1,1,0,0,es_5473,3.0
2019,1,13013,CALCULO 3,0,8,27,0,1,1,0,0,es_5476,1.0
2019,1,13013,CALCULO 3,0,8,8,0,0,0,0,0,es_4870,0.0
2019,1,13013,CALCULO 3,1,22,32,0,1,1,0,0,es_6254,5.0
2019,1,13013,CALCULO 3,1,16,24,0,1,1,0,0,es_5496,4.0
2019,1,13013,CALCULO 3,1,13,32,0,1,1,0,0,es_6258,3.0
2019,1,13013,CALCULO 3,1,10,0,0,1,1,0,0,es_5498,2.0
2019,1,13013,CALCULO 3,0,17,17,0,1,1,0,0,es_6270,1.0
2019,1,13013,CALCULO 3,1,16,19,0,1,1,0,0,es_5515,3.0
2019,1,13013,CALCULO 3,0,7,0,0,1,1,0,0,es_4896,1.0
2019,1,13013,CALCULO 3,1,10,30,0,1,1,0,0,es_8893,2.0
2019,1,13013,CALCULO 3,0,8,14,0,0,0,11,0,es_5536,0.0
2019,1,13013,CALCULO 3,1,13,15,0,1,1,0,0,es_5544,2.0
2019,1,13013,CALCULO 3,1,0,0,0,1,1,0,0,es_6330,2.0
2019,1,13013,CALCULO 3,1,12,28,0,1,1,0,0,es_5547,3.0
2019,1,13013,CALCULO 3,0,8,15,0,0,0,0,0,es_6331,0.0
2019,1,13013,CALCULO 3,1,12,27,0,1,1,0,0,es_8896,3.0
2019,1,13013,CALCULO 3,1,10,34,0,1,1,0,0,es_5549,2.0
2019,1,13013,CALCULO 3,1,10,31,0,1,1,0,0,es_5551,3.0
2019,1,13013,CALCULO 3,0,7,14,0,0,0,10,0,es_6353,0.0
2019,1,13013,CALCULO 3,1,12,30,0,1,1,0,0,es_6375,3.0
2019,1,13013,CALCULO 3,0,2,22,0,0,0,11,0,es_5562,0.0
2019,1,13013,CALCULO 3,0,0,0,0,1,1,0,0,es_5563,1.0
2019,1,13013,CALCULO 3,1,4,0,0,1,1,0,0,es_6394,3.0
2019,1,13013,CALCULO 3,1,19,34,0,1,1,0,0,es_8899,4.0
2019,1,13013,CALCULO 3,0,11,17,0,0,0,13,0,es_5578,0.0
2019,1,13013,CALCULO 3,1,10,14,0,1,1,29,0,es_8900,2.0
2019,1,13013,CALCULO 3,1,15,15,0,1,1,0,0,es_6414,3.0
2019,1,13013,CALCULO 3,1,10,17,0,1,1,0,0,es_5585,2.0
2019,1,13013,CALCULO 3,0,12,10,0,0,0,12,0,es_5588,0.0
2019,1,13013,CALCULO 3,1,17,26,0,1,1,0,0,es_6438,3.0
2019,1,13013,CALCULO 3,1,6,0,0,1,1,0,0,es_5597,2.0
2019,1,13013,CALCULO 3,0,11,26,0,1,1,12,0,es_5604,0.0
2019,1,13013,CALCULO 3,0,12,0,0,1,1,7,0,es_6459,0.0
2019,1,13013,CALCULO 3,0,5,17,0,0,0,23,0,es_6463,0.0
2019,1,13013,CALCULO 3,1,11,31,0,1,1,0,0,es_6465,3.0
2019,1,13013,CALCULO 3,1,18,28,0,1,1,0,0,es_6467,3.0
2019,1,13013,CALCULO 3,0,12,23,0,1,1,0,0,es_6484,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,8,16,0,1,1,36,0,es_272,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,0,0,0,1,1,0,0,es_273,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,9,20,0,1,1,26,0,es_8913,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,5,33,0,1,1,0,0,es_619,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,9,24,0,0,0,0,0,es_655,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,2,0,0,1,1,0,0,es_1499,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,15,0,1,1,48,0,es_414,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,9,18,0,1,1,0,0,es_3241,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,4,21,0,0,0,0,0,es_4254,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,12,16,0,1,1,0,0,es_4972,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,10,15,0,0,0,0,0,es_4266,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,6,21,0,1,1,0,0,es_4274,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,0,0,1,1,42,0,es_4291,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,3,24,0,1,1,0,0,es_1549,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_4990,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,15,27,0,1,1,0,0,es_4992,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,11,19,0,1,1,0,0,es_5004,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,5,18,0,1,1,42,0,es_5006,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_5017,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,11,19,0,1,1,0,0,es_4067,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,32,0,es_5049,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,9,17,0,1,1,0,0,es_5733,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,12,21,0,1,1,0,0,es_5068,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,12,33,0,1,1,0,0,es_5088,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,6,0,0,1,1,0,0,es_5093,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,23,32,0,1,1,0,0,es_5117,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,5,0,0,1,1,0,0,es_3324,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,17,0,1,1,0,0,es_5138,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,17,31,0,1,1,0,0,es_5790,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_4387,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,19,19,0,1,1,0,0,es_1604,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,12,19,0,1,1,37,0,es_4389,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,15,25,0,1,1,0,0,es_5809,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,5,22,0,1,1,0,0,es_4720,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,11,19,0,1,1,0,0,es_4396,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,15,22,0,1,1,0,0,es_5177,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,10,23,0,1,1,0,0,es_4731,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,14,27,0,1,1,0,0,es_4115,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,10,19,0,1,1,0,0,es_5852,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,10,32,0,0,0,0,0,es_5858,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,0,18,0,1,1,26,0,es_5209,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,6,18,0,1,1,38,0,es_5214,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,12,28,0,1,1,0,0,es_4121,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,12,33,0,1,1,0,0,es_5228,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,6,15,0,0,0,16,0,es_8837,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,7,18,0,1,1,28,0,es_5240,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,29,0,1,1,0,0,es_5247,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,7,21,0,1,1,0,0,es_5251,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,8,19,0,1,1,0,0,es_5277,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,14,33,0,1,1,0,0,es_5308,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,8,30,0,1,1,0,0,es_8857,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,7,14,0,1,1,42,0,es_1353,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,15,26,0,1,1,0,0,es_5990,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_6021,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_5351,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,19,0,1,1,0,0,es_6045,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,6,20,0,1,1,0,0,es_6060,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,12,14,0,1,1,32,0,es_5380,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,0,0,0,1,1,0,0,es_6098,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,8,0,0,1,1,0,0,es_5404,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_5413,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,6,15,0,1,1,28,0,es_4835,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,12,0,1,1,46,0,es_5425,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,10,23,0,1,1,0,0,es_5426,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,5,10,0,1,1,26,0,es_5429,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,5,18,0,1,1,50,0,es_4185,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,11,26,0,1,1,0,0,es_5438,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,26,0,1,1,0,0,es_5451,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,12,23,0,1,1,0,0,es_6201,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,8,23,0,1,1,0,0,es_5457,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_5461,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,12,3,0,1,1,30,0,es_3379,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,0,0,es_5476,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,33,0,1,1,0,0,es_4498,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,0,0,0,1,1,30,0,es_4499,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,5,0,0,1,1,0,0,es_5479,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,6,21,0,0,0,0,0,es_4870,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,2,24,0,1,1,24,0,es_4882,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,16,0,0,1,1,44,0,es_5492,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,9,31,0,1,1,0,0,es_6254,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,16,5,0,1,1,0,0,es_6270,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,17,26,0,1,1,0,0,es_5508,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,15,0,0,1,1,0,0,es_8890,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,8,25,0,1,1,0,0,es_6282,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,11,30,0,1,1,0,0,es_6290,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,8,0,0,1,1,0,0,es_5515,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,6,4,0,1,1,0,0,es_6317,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,7,24,0,1,1,0,0,es_6330,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,5,0,0,1,1,0,0,es_5547,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,15,10,0,1,1,0,0,es_5548,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,9,29,0,1,1,0,0,es_5554,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,19,33,0,1,1,0,0,es_6359,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,0,0,1,1,56,0,es_6361,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,4,15,0,0,0,0,0,es_5676,0.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,11,21,0,1,1,0,0,es_6378,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,5,18,0,1,1,36,0,es_5677,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,0,0,0,1,1,0,0,es_4523,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,7,0,0,1,1,0,0,es_5580,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,17,26,0,1,1,0,0,es_8902,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,14,21,0,1,1,0,0,es_6434,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,24,0,1,1,0,0,es_8904,3.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,18,36,0,1,1,0,0,es_6440,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,0,13,20,0,1,1,0,0,es_5593,1.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,16,36,0,1,1,0,0,es_5601,5.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,10,16,0,1,1,0,0,es_6456,2.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,0,30,0,1,1,0,0,es_6480,4.0
2019,1,13014,PROBABILIDAD Y ESTADISTICA,1,3,19,0,1,1,0,0,es_8817,3.0
2019,1,13015,ESTATICA,1,0,0,0,1,1,0,0,es_274,2.0
2019,1,13015,ESTATICA,0,18,16,0,1,1,0,0,es_4245,0.0
2019,1,13015,ESTATICA,0,11,16,0,0,0,25,0,es_4254,0.0
2019,1,13015,ESTATICA,1,20,17,0,1,1,0,0,es_4263,3.0
2019,1,13015,ESTATICA,0,17,12,0,0,0,30,0,es_4972,0.0
2019,1,13015,ESTATICA,1,19,30,0,1,1,0,0,es_4973,4.0
2019,1,13015,ESTATICA,1,15,25,0,1,1,0,0,es_4975,4.0
2019,1,13015,ESTATICA,1,18,20,0,1,1,0,0,es_4565,3.0
2019,1,13015,ESTATICA,0,10,13,0,0,0,4,0,es_4978,0.0
2019,1,13015,ESTATICA,1,20,22,0,1,1,0,0,es_4298,3.0
2019,1,13015,ESTATICA,0,0,0,0,1,1,0,0,es_4987,0.0
2019,1,13015,ESTATICA,0,12,7,0,0,0,0,0,es_421,0.0
2019,1,13015,ESTATICA,0,15,11,0,0,0,18,0,es_4606,0.0
2019,1,13015,ESTATICA,0,9,0,0,1,1,0,0,es_4322,0.0
2019,1,13015,ESTATICA,1,16,18,0,1,1,31,0,es_4616,4.0
2019,1,13015,ESTATICA,1,17,17,0,1,1,0,0,es_5004,4.0
2019,1,13015,ESTATICA,1,17,24,0,1,1,0,0,es_4629,2.0
2019,1,13015,ESTATICA,1,19,21,0,1,1,0,0,es_5006,3.0
2019,1,13015,ESTATICA,1,13,0,0,1,1,0,0,es_5010,3.0
2019,1,13015,ESTATICA,1,17,18,0,1,1,0,0,es_4637,2.0
2019,1,13015,ESTATICA,1,19,24,0,1,1,0,0,es_5012,4.0
2019,1,13015,ESTATICA,1,19,16,0,1,1,0,0,es_1403,2.0
2019,1,13015,ESTATICA,1,19,21,0,1,1,0,0,es_5016,3.0
2019,1,13015,ESTATICA,0,18,12,0,1,1,0,0,es_5017,1.0
2019,1,13015,ESTATICA,0,16,22,0,1,1,0,0,es_4055,0.0
2019,1,13015,ESTATICA,1,18,21,0,1,1,0,0,es_5025,3.0
2019,1,13015,ESTATICA,1,19,24,0,1,1,0,0,es_4652,2.0
2019,1,13015,ESTATICA,0,15,13,0,0,0,0,0,es_4067,0.0
2019,1,13015,ESTATICA,0,14,10,0,0,0,16,0,es_4070,0.0
2019,1,13015,ESTATICA,0,11,12,0,0,0,11,0,es_5062,0.0
2019,1,13015,ESTATICA,1,21,18,0,1,1,0,0,es_5733,3.0
2019,1,13015,ESTATICA,0,5,13,0,0,0,8,0,es_5068,0.0
2019,1,13015,ESTATICA,1,10,26,0,1,1,0,0,es_5736,2.0
2019,1,13015,ESTATICA,0,0,0,0,1,1,0,0,es_4681,0.0
2019,1,13015,ESTATICA,1,17,27,0,1,1,0,0,es_4685,3.0
2019,1,13015,ESTATICA,1,0,13,0,1,1,0,0,es_5086,2.0
2019,1,13015,ESTATICA,0,13,9,0,0,0,14,0,es_5087,0.0
2019,1,13015,ESTATICA,1,17,30,0,1,1,0,0,es_5088,5.0
